,offer_id,offer_date,price,make,model,version,generation,eng_capacity,eng_power,mileage,body,country_of_origin,gearbox,fuel,prod_year,doors,seats,color,condition
5478,6082820516,"19:27, 1 marca 2021",39900.0,Ford,Kuga,2.0 TDCi Titanium FWD,I (2008-2012),1997.0,136.0,157000,SUV,Niemcy,Manualna,Diesel,2010,5.0,5.0,Biały,Używane
5479,6082822941,"19:27, 1 marca 2021",33000.0,Hyundai,Santa Fe,Nie podano,II (2006-2012),2359.0,174.0,188633,SUV,Polska,Manualna,Benzyna,2011,5.0,5.0,Czarny,Używane
5480,6082488019,"19:26, 1 marca 2021",17999.0,Renault,Laguna,2.0 16V,III (2007-),1997.0,140.0,205650,Kombi,Nie podano,Manualna,Benzyna,2008,5.0,5.0,Srebrny,Używane
5481,6082402026,"19:26, 1 marca 2021",77000.0,Honda,CR-V,Nie podano,III (2006-2012),1997.0,155.0,42134,SUV,Nie podano,Automatyczna,Benzyna,2013,5.0,5.0,Biały,Używane
5482,6082159427,"19:25, 1 marca 2021",95499.0,Škoda,Octavia,Nie podano,IV (2020-),1498.0,150.0,1,Sedan,Polska,Manualna,Benzyna,2020,5.0,5.0,Czarny,Nowe
5483,6082192635,"19:25, 1 marca 2021",139450.0,Škoda,Superb,Nie podano,III (2015-),1498.0,150.0,1,Sedan,Polska,Automatyczna,Benzyna,2020,5.0,5.0,Biały,Nowe
5484,6082822937,"19:25, 1 marca 2021",38000.0,Audi,A3,Nie podano,8P (2003-2012),1968.0,170.0,149055,Kompakt,Polska,Manualna,Diesel,2010,5.0,5.0,Czarny,Używane
5485,6082822809,"19:23, 1 marca 2021",14900.0,Mitsubishi,Colt,1.3 Inform,Z30 (2004-2012),1332.0,95.0,92350,Auta miejskie,Niemcy,Manualna,Benzyna,2009,5.0,5.0,Czarny,Używane
5486,6082822877,"19:23, 1 marca 2021",49000.0,Ford,Tourneo Connect,Nie podano,Nie podano,1499.0,120.0,110506,Minivan,Polska,Manualna,Diesel,2017,5.0,5.0,Biały,Używane
5487,6082822847,"19:23, 1 marca 2021",179000.0,Audi,Q7,3.0 TDI Quattro Tiptronic,II (2015-),2967.0,272.0,132000,SUV,Nie podano,Automatyczna,Diesel,2016,5.0,7.0,Szary,Używane
5488,6082763538,"19:23, 1 marca 2021",57900.0,Audi,Q5,Nie podano,8R (2008-2016),1968.0,170.0,199000,SUV,Niemcy,Manualna,Diesel,2011,5.0,5.0,Czarny,Używane
5489,6082822869,"19:22, 1 marca 2021",29500.0,Peugeot,301,Nie podano,Nie podano,1587.0,115.0,117066,Sedan,Polska,Manualna,Benzyna+LPG,2017,4.0,5.0,Beżowy,Używane
5490,6082821739,"19:22, 1 marca 2021",48888.0,Škoda,Octavia,1.6 TDI Ambition,III (2013-),1598.0,115.0,121255,Kombi,Polska,Manualna,Diesel,2017,5.0,5.0,Srebrny,Używane
5491,6082822790,"19:22, 1 marca 2021",48800.0,Fiat,500X,1.6 E-Torq Pop Star,Nie podano,1598.0,110.0,95000,SUV,Niemcy,Manualna,Benzyna,2015,5.0,5.0,Brązowy,Używane
5492,6082822872,"19:21, 1 marca 2021",39000.0,Škoda,Octavia,Nie podano,III (2013-),1598.0,110.0,172926,Kombi,Nie podano,Automatyczna,Diesel,2015,5.0,5.0,Beżowy,Używane
5493,6082822857,"19:21, 1 marca 2021",42000.0,Opel,Astra,Nie podano,K (2015-),1598.0,160.0,144731,Kombi,Nie podano,Manualna,Diesel,2016,5.0,5.0,Biały,Używane
5494,6082821863,"19:20, 1 marca 2021",30900.0,Audi,A3,Nie podano,8P (2003-2012),1968.0,140.0,211000,Kompakt,Niemcy,Manualna,Diesel,2011,5.0,5.0,Czarny,Używane
5495,6082822832,"19:20, 1 marca 2021",52000.0,Dacia,Duster,Nie podano,Nie podano,1461.0,109.0,108404,SUV,Polska,Manualna,Diesel,2018,5.0,5.0,Srebrny,Używane
5496,6082822647,"19:20, 1 marca 2021",28900.0,Suzuki,Swift,1.2 Comfort,V (2010-2017),1242.0,94.0,84995,Auta miejskie,Niemcy,Manualna,Benzyna,2014,5.0,5.0,Srebrny,Używane
5497,6082162375,"19:20, 1 marca 2021",95499.0,Škoda,Octavia,Nie podano,IV (2020-),1498.0,150.0,1,Sedan,Polska,Manualna,Benzyna,2020,5.0,5.0,Niebieski,Nowe
5498,6082284028,"19:20, 1 marca 2021",119900.0,Škoda,Superb,Nie podano,III (2015-),1498.0,150.0,1,Kombi,Polska,Automatyczna,Benzyna,2020,5.0,5.0,Srebrny,Nowe
5499,6080814267,"19:19, 1 marca 2021",203700.0,Alfa Romeo,Giulia,2.0 Turbo Veloce Q4,Nie podano,1995.0,280.0,1,Sedan,Nie podano,Automatyczna,Benzyna,2020,4.0,5.0,Szary,Nowe
5500,6082822822,"19:19, 1 marca 2021",34002.0,Opel,Astra,Nie podano,K (2015-),1598.0,95.0,141965,Kompakt,Polska,Manualna,Diesel,2016,5.0,5.0,Biały,Używane
5501,6082822806,"19:19, 1 marca 2021",48000.0,Toyota,Avensis,Nie podano,III (2009-),1998.0,143.0,153009,Kombi,Polska,Manualna,Diesel,2016,5.0,5.0,Srebrny,Używane
